,date,user,source,tweet,location,like_count,retweet_count
9768,2022-11-28 21:39:02+00:00,SageOfTheEnd,Twitter for Android,@PeterObi @AAdeleke_01 PO's followers grew from 900k to 2.5M in Just 7months,"Dublin City, Ireland",0,0
9769,2022-11-28 21:39:00+00:00,dayorare,Twitter for iPhone,@Jamesbrownsmit9 @PeterObi @AAdeleke_01 pls RT https://t.co/wbN7QgXD2u,Nigeria,0,0
9770,2022-11-28 21:38:53+00:00,dayorare,Twitter for iPhone,@Mahmudmudii @PeterObi @AAdeleke_01 kindly RT https://t.co/wbN7QgXD2u,Nigeria,0,0
9771,2022-11-28 21:38:41+00:00,dayorare,Twitter for iPhone,@chimmoski @PeterObi @AAdeleke_01 pls RT https://t.co/wbN7QhfMgC,Nigeria,0,0
9772,2022-11-28 21:38:39+00:00,KherzmanA,Twitter for Android,@ruffydfire call him @PeterObi to your studio as usual so he can defend the video please...koni yee yin @NGRLabourParty @delefarotimi https://t.co/aA3gEB7Rb6,"Lagos, Nigeria",0,0
9773,2022-11-28 21:38:31+00:00,luckiestmano,Twitter for iPhone,@PeterObi @AAdeleke_01 Peter Obi is a God’s gift for every Nigerian.,"City of London, London",1,0
9774,2022-11-28 21:38:30+00:00,tmseabiscuits,Twitter for Android,@PeterObi @AAdeleke_01 Your excellency. Your time is coming when we elect you the president come 2023.,Nigeria,0,0
9775,2022-11-28 21:38:30+00:00,dayorare,Twitter for iPhone,@Boby824u @PeterObi @AAdeleke_01 pls RT https://t.co/wbN7QhfMgC,Nigeria,0,0
9776,2022-11-28 21:38:21+00:00,dayorare,Twitter for iPhone,@TENIBEGILOJU202 @PeterObi @AAdeleke_01 pls RT https://t.co/wbN7QhfMgC,Nigeria,4,2
9777,2022-11-28 21:38:10+00:00,dayorare,Twitter for iPhone,@HerXcellence @PeterObi @AAdeleke_01 https://t.co/wbN7QhfMgC,Nigeria,0,0
9778,2022-11-28 21:38:01+00:00,emmy4life02,Twitter for Android,@U_Rochas @eseoyoma1 @PeterObi Narialand be the link🤣🤣🤣🤣🤣. E be like say this boy new to political arena🤦‍♀️.,KSA,4,0
9779,2022-11-28 21:37:59+00:00,dayorare,Twitter for iPhone,@EngrPrince1989 @PeterObi @AAdeleke_01 https://t.co/wbN7QhfMgC,Nigeria,1,0
9780,2022-11-28 21:37:58+00:00,NewtonIkire,Twitter for Android,"The metamorphosis of Aisha Buhari

Remi Tinubu be eyeing her 

#VoteWisely 
#VotePeterObiForPresident2023 
#ObiDatti2023 https://t.co/qcwDwtwVi5",,0,0
9781,2022-11-28 21:37:56+00:00,davosala,Twitter for Android,@PeterObi @AAdeleke_01 Tinubu and atiku will call to congratulate you even before INEC finish counting votes and declare you the winner.🙏 #PeterObi4President2023,"Lagos, Nigeria",11,0
9782,2022-11-28 21:37:53+00:00,dayorare,Twitter for iPhone,@MichealSparkle @PeterObi @AAdeleke_01 https://t.co/wbN7QhfMgC,Nigeria,0,0
9783,2022-11-28 21:37:49+00:00,dayorare,Twitter for iPhone,@edetwillie @PeterObi @AAdeleke_01 https://t.co/wbN7QgXD2u,Nigeria,0,0
9784,2022-11-28 21:37:42+00:00,EstherUmoh10,Twitter for iPhone,@novieverest @PeterObi 😏😏😏😏,Anywhere Job Dey,1,0
9785,2022-11-28 21:37:36+00:00,PatrickAgu7,Twitter for Android,"@PeterObi @AAdeleke_01 Please sir, I just want to bring to your notice that Kano state needs more attention, the lp over there are still sleeping 😴 Please do something about this I've been visiting the national chairman at the office in Utako but he has not been on sit",,1,0
9786,2022-11-28 21:37:36+00:00,deantoff411,Twitter for Android,"@DerrickDaniello @NelMarcks @spinzagom @adebayorufaii @TheoAbuAgada @PeterObi What investment? The worthless investment, the low quality roads",,0,0
9787,2022-11-28 21:37:33+00:00,dj_biggest001,Twitter for Android,"@PeterObi @AAdeleke_01 PO. The father that fathers their father. On your mandate, we stand kakaraka on God.",Lagos Nigeria,6,1
9788,2022-11-28 21:37:25+00:00,TENIBEGILOJU202,Twitter for Android,"@PeterObi @AAdeleke_01 If Osun, d ancestral home d Jagabandit can reject him wit all his self acclaimed strategy and political experience,y can't d history be replicated in d forthcoming general election. He claims he is politically strong yet forcing pple to lock shops for his rally, amugbo jatijati. https://t.co/SmKtYve8fe",,370,82
9789,2022-11-28 21:37:19+00:00,edetwillie,Twitter for Android,@PeterObi @AAdeleke_01 You're sending your own congratulatry messages after 24 hours of him being sworn into office! Please what planet are you man?,"Warri, Nigeria",8,1
9790,2022-11-28 21:36:56+00:00,emmy4life02,Twitter for Android,"@Elitecare9 @U_Rochas @PeterObi Na nairaland gist you the tag me to respond to🤣🤣🤣🤣. Get to work &amp; dig well. Mean while use this one hold body😎.
https://t.co/aP6qAgDLk7 https://t.co/qtRCqTl0Rq",KSA,8,3
9791,2022-11-28 21:36:54+00:00,MegWildOne,Twitter for Android,"@PeterObi Okwute do something about this👇
These PDP guys are deceiving people because almost every Nigerian wants ""Obi"" as president but majority ain't familiar with your current party ""LP"" especially in rural areas where it is either APC or PDP, now they're attaching PDP logo to ur name. https://t.co/hC6juEbJ97",Land of the Living,11,4
9792,2022-11-28 21:36:40+00:00,chimmoski,Twitter for Android,"@PeterObi @AAdeleke_01 Please I take God name beg you from now till election day please be tweeting in the morning, afternoon and night biko. This is your first tweet today and it got me worried. Maka na obodo adirozi nma.",Nigeria,74,4
9793,2022-11-28 21:36:22+00:00,Papilooby,Twitter for Android,@PeterObi @AAdeleke_01 Let's get this man to aso rock https://t.co/wtMAUzd1ho,"Enugu, Nigeria",65,15
9794,2022-11-28 21:36:22+00:00,ugorjianicetusc,Twitter for Android,@PeterObi @AAdeleke_01 Our Mandate 🙌💚,,0,0
9795,2022-11-28 21:36:19+00:00,CyprianChukwuj3,Twitter for Android,Wait oo Mr @peterobi you have been keeping quiet to de killing going on in southeast and you have never posted or comment anything against that killing,,0,0
9796,2022-11-28 21:36:15+00:00,ayakalastdon,Twitter for Android,@IsahAbdullatif @U_Rochas @PeterObi We need to unveil atiku,Abjua Nigeria,0,0
9797,2022-11-28 21:36:09+00:00,SomefunOluwato2,Twitter for Android,@PeterObi @AAdeleke_01 https://t.co/cZjHT142hA,"Lagos, Nigeria",0,0
9798,2022-11-28 21:36:08+00:00,destroyer_myth,Twitter Web App,"@QueenTheLaw @PeterObi Fake news. Liars. 

Obi received best awards from Catholic and non-Catholics. See list of awards.

You people are devilish with your horrible lies. 

APC/PDP =  Horrible parties https://t.co/INO2jMOKmu",,0,1
9799,2022-11-28 21:35:59+00:00,KWogu,Twitter for Android,"@influensir_ @PeterObi @AAdeleke_01 Stop this pls, you don't follow anyone",ph,6,0
9800,2022-11-28 21:35:59+00:00,PrinceJagaba,Twitter for Android,"@U_Rochas @PeterObi You are coming very late ""sir""..ObiDatti we stand 1000%%%%%",,8,1
9801,2022-11-28 21:35:57+00:00,EngrPrince1989,Twitter for Android,"@PeterObi @AAdeleke_01 @PeterObi Your Excellency, One of the things you will help the youth do is to make sure that every foreign companies in Nigeria have a review of the salaries they pay their Nigerian workers. Most Nigerians are nothing but slaves working for all these foreign companies in Nigeria.","Abuja, Nigeria",41,5
9802,2022-11-28 21:35:49+00:00,abah_manuel,Twitter for Android,@PeterObi @AAdeleke_01 Tinubu can't do this. He felt he owns the whole Nigeria. Voting apc out,,2,0
